ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
AKRO,0001744659,Akero Therapeutics Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,NVO,Novo Nordisk A S,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-09 16:31:49+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-235919,https://www.sec.gov/Archives/edgar/data/1744659/000119312525235919/d42650d8k.htm
HSII,0001066605,Heidrick & Struggles International Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Advent International LLC,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-18 06:01:54+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-25-285256,https://www.sec.gov/Archives/edgar/data/1066605/000119312525285256/d887217d8k.htm
ADVM,0001501756,Adverum Biotechnologies Inc,,ACQUISITION,2025-12-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,LLY,Eli Lilly & Co.,2025-12-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-24 09:19:59+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-249438,https://www.sec.gov/Archives/edgar/data/1501756/000119312525249438/d70157d8k.htm
PRO,0001392972,Pros Holdings Inc,,ACQUISITION,2025-12-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,2025-12-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-25 16:56:51+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001392972-25-000173,https://www.sec.gov/Archives/edgar/data/1392972/000139297225000173/pro-20251124.htm
SPR,0001364885,Spirit Aerosystems Holdings Inc,,ACQUISITION,2025-12-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,BA,Boeing Co.,2025-12-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-08 17:14:05+00:00,sec_candidate,11.0,merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-075743,https://www.sec.gov/Archives/edgar/data/1364885/000110465925075743/tm2522552d1_8k.htm
MURA,0001971543,Mural Oncology PLC,,ACQUISITION,2025-12-04,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2025-12-04 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-20 08:50:42+00:00,sec_candidate,12.0,definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001193125-25-183796,https://www.sec.gov/Archives/edgar/data/1971543/000119312525183796/d947368d8k.htm
HBI,0001359841,Hanesbrands Inc,,ACQUISITION,2025-11-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GIL,Gildan Activewear Inc,2025-11-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-18 16:47:12+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-286319,https://www.sec.gov/Archives/edgar/data/1359841/000119312525286319/d933736d8k.htm
GHLD,0001821160,Guild Holdings Co.,,ACQUISITION,2025-11-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Bayview Msr Opportunity Master Fund Lp,2025-11-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-20 16:15:53+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001104659-25-061171,https://www.sec.gov/Archives/edgar/data/1821160/000110465925061171/tm2518248d2_8k.htm
GHLD,0001821160,Guild Holdings Co.,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Bayview Asset Management LLC,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-20 16:15:53+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001104659-25-061171,https://www.sec.gov/Archives/edgar/data/1821160/000110465925061171/tm2518248d2_8k.htm
IPG,0000051644,Interpublic Group Of Companies Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,OMC,Omnicom Group Inc,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-30 17:22:22+00:00,sec_candidate,5.0,merger\s+agreement|acquirer_name,8-K,0001193125-25-225276,https://www.sec.gov/Archives/edgar/data/51644/000119312525225276/d939100d8k.htm
VRNT,0001166388,Verint Systems Inc,,ACQUISITION,2025-11-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Calabrio Inc,2025-11-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-07 16:08:35+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|will\s+be\s+acquired|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-272344,https://www.sec.gov/Archives/edgar/data/1166388/000119312525272344/d31452d8k.htm
PINC,0001577916,Premier Inc,,ACQUISITION,2025-11-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Patient Square Capital LLC,2025-11-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-12 16:30:41+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-277753,https://www.sec.gov/Archives/edgar/data/1577916/000119312525277753/d14693d8k.htm
LVTX,0001840748,Lava Therapeutics Nv,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2025-11-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-17 15:52:47+00:00,sec_candidate,10.0,definitive\s+agreement|tender\s+offer|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001104659-25-100317,https://www.sec.gov/Archives/edgar/data/1840748/000110465925100317/tm2528774d1_8k.htm
VMEO,0001837686,Vimeo Inc,,ACQUISITION,2025-11-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,BSP,Bending Spoons SpA,2025-11-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-07 07:00:45+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001104659-25-108113,https://www.sec.gov/Archives/edgar/data/1837686/000110465925108113/tm2530547d1_8k.htm
OCFT,0001780531,Oneconnect Financial Technology Co Ltd.,,ACQUISITION,2025-11-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Bo Yu Ltd.,2025-11-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
SRDX,0000924717,Surmodics Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Gtcr LLC,2025-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-12 06:15:33+00:00,sec_candidate,3.0,acquirer_name,8-K,0001193125-25-275719,https://www.sec.gov/Archives/edgar/data/924717/000119312525275719/d82015d8k.htm
INFA,0001868778,Informatica Inc,,ACQUISITION,2025-11-18,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,CRM,Salesforce Inc,2025-11-18 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-18 16:17:34+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-113667,https://www.sec.gov/Archives/edgar/data/1868778/000110465925113667/tm2531245d7_8k.htm
EMX,0001285786,Emx Royalty Corp,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ELE,Elemental Royalty Corp,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
MTSR,0002040807,Metsera Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,PFE,Pfizer Inc,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-04 10:47:59+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquirer_name,8-K,0001193125-25-263828,https://www.sec.gov/Archives/edgar/data/2040807/000119312525263828/d60790d8k.htm
PVBC,0001635840,Provident Bancorp Inc,,ACQUISITION,2025-11-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NBBK,Nb Bancorp Inc,2025-11-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
MRC,0001439095,Mrc Global Inc,,ACQUISITION,2025-11-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DNOW,Dnow Inc,2025-11-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-07 08:45:21+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001193125-25-232676,https://www.sec.gov/Archives/edgar/data/1439095/000119312525232676/d847595d8k.htm
CFSB,0001879103,Cfsb Bancorp Inc,,ACQUISITION,2025-11-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hometown Financial Group Inc,2025-11-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-05 16:44:56+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-197283,https://www.sec.gov/Archives/edgar/data/1879103/000119312525197283/d39024d8k.htm
TIXT,0001825155,Telus International (cda) Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,TU,Telus Corp,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
HONE,0001769617,Harborone Bancorp Inc,,ACQUISITION,2025-10-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,EBC,Eastern Bankshares Inc,2025-10-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-24 21:10:54+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-093052,https://www.sec.gov/Archives/edgar/data/1769617/000110465925093052/tm2526820d1_8k.htm
CCRD,0000320340,Corecard Corp,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,EEFT,Euronet Worldwide Inc,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-09 16:30:33+00:00,sec_candidate,11.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001437749-25-028693,https://www.sec.gov/Archives/edgar/data/320340/000143774925028693/ins20250909_8k.htm
ETNB,0001785173,89bio Inc,,ACQUISITION,2025-10-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RHHBY,Roche Holding Ltd.,2025-10-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-18 06:08:11+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-206747,https://www.sec.gov/Archives/edgar/data/1785173/000119312525206747/d143212d8k.htm
TRML,0001827506,Tourmaline Bio Inc,,ACQUISITION,2025-10-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,NVS,Novartis Ag,2025-10-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-09 06:09:59+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-198747,https://www.sec.gov/Archives/edgar/data/1827506/000119312525198747/d80074d8k.htm
MLNK,0001834494,Meridianlink Inc,,ACQUISITION,2025-10-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Centerbridge Partners Lp,2025-10-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-11 08:54:30+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-177535,https://www.sec.gov/Archives/edgar/data/1834494/000119312525177535/d949966d8k.htm
PBPB,0001195734,Potbelly Corp,,ACQUISITION,2025-10-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Racetrac Inc,2025-10-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-10 08:07:27+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-199704,https://www.sec.gov/Archives/edgar/data/1195734/000119312525199704/d91739d8k.htm
PHLT,0001550695,Performant Healthcare Inc,,ACQUISITION,2025-10-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Machinify,2025-10-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-01 08:56:58+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001550695-25-000061,https://www.sec.gov/Archives/edgar/data/1550695/000155069525000061/pfmt-20250801.htm
VBTX,0001501570,Veritex Holdings Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-12 16:05:43+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-089539,https://www.sec.gov/Archives/edgar/data/1501570/000110465925089539/tm2525945d8_8k.htm
SAND,0001434614,Sandstorm Gold Ltd.,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,RGLD,Royal Gold Inc,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
ZIMV,0001876588,Zimvie Inc,,ACQUISITION,2025-10-17,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Archimed,2025-10-17 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-03 16:34:16+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-230313,https://www.sec.gov/Archives/edgar/data/1876588/000119312525230313/d23839d8k.htm
WNS,0001356570,Wns (holdings) Ltd.,,ACQUISITION,2025-10-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CGEMY,Cap Gemini SA,2025-10-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_qualified_transaction_filing,,,,,
AVDX,0001858257,Avidxchange Holdings Inc,,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,CPAY,Corpay Inc,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-16 21:11:23+00:00,sec_candidate,7.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|acquirer_name,8-K,0001193125-25-205119,https://www.sec.gov/Archives/edgar/data/1858257/000119312525205119/d96285d8k.htm
ARIS,0001964504,Aris Water Solutions Inc,NYSE,ACQUISITION,2025-10-14,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,WES,Western Midstream Partners Lp,2025-10-14 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
MTAL,0002107724,Mac Copper Ltd.,NYSE,ACQUISITION,2025-10-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,sec_company_tickers_exchange,HMY,Harmony Gold Mining Co Ltd.,2025-10-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
EPIX,0001633932,Essa Pharma Inc,,ACQUISITION,2025-10-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp,2025-10-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-30 16:30:53+00:00,sec_candidate,5.0,business\s+combination\s+agreement|acquirer_name,8-K,0001104659-25-095056,https://www.sec.gov/Archives/edgar/data/1633932/000110465925095056/tm2527481d1_8k.htm
VRNA,0001657312,Verona Pharma PLC,,ACQUISITION,2025-10-07,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2025-10-07 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-09 07:44:55+00:00,sec_candidate,11.0,definitive\s+agreement|will\s+be\s+acquired|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-066588,https://www.sec.gov/Archives/edgar/data/1657312/000110465925066588/tm2520134d1_8k.htm
SCPH,0001604950,Scpharmaceuticals Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MNKD,Mannkind Corp,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-25 07:33:16+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-186993,https://www.sec.gov/Archives/edgar/data/1604950/000119312525186993/d20370d8k.htm
MGRM,0001769759,Monogram Technologies Inc,,ACQUISITION,2025-10-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ZBH,Zimmer Biomet Holdings Inc,2025-10-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-29 15:49:06+00:00,sec_candidate,3.0,acquirer_name,8-K,0001104659-25-085618,https://www.sec.gov/Archives/edgar/data/1769759/000110465925085618/tm2524795d1_8k.htm
COOP,0000933136,Mr Cooper Group Inc,,ACQUISITION,2025-10-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RKT,Rocket Companies Inc,2025-10-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-03 17:01:40+00:00,sec_candidate,5.0,agreement\s+and\s+plan\s+of\s+merger|acquirer_name,8-K,0001193125-25-195037,https://www.sec.gov/Archives/edgar/data/933136/000119312525195037/d949688d8k.htm
NEUE,0001671284,Neuehealth Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,New Enterprise Associates,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-23 10:45:19+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001671284-25-000025,https://www.sec.gov/Archives/edgar/data/1671284/000167128425000025/bhg-20250918.htm
BGFV,0001156388,Big 5 Sporting Goods Corp,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Worldwide Golf Group LLC,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-12 20:44:15+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-202503,https://www.sec.gov/Archives/edgar/data/1156388/000119312525202503/d949106d8k.htm
TTNP,0000910267,Titan Pharmaceuticals Inc,,ACQUISITION,2025-10-01,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BTTC,Black Titan Corp,2025-10-01 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-26 16:05:34+00:00,sec_candidate,5.0,merger\s+agreement|acquirer_name,8-K,0001829126-25-006734,https://www.sec.gov/Archives/edgar/data/910267/000182912625006734/titanpharma_8k.htm
GNTY,0001058867,Guaranty Bancshares Inc,,ACQUISITION,2025-09-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GBCI,Glacier Bancorp Inc,2025-09-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-08 16:29:52+00:00,sec_candidate,7.0,merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0000950170-25-113569,https://www.sec.gov/Archives/edgar/data/1058867/000095017025113569/gnty-20250908.htm
THTX,0001512717,Theratechnologies Inc,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Future Pak LLC,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
KLG,0001959348,Wk Kellogg Co.,,ACQUISITION,2025-09-25,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ferrero Group,2025-09-25 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-09 16:45:28+00:00,sec_candidate,6.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001193125-25-199222,https://www.sec.gov/Archives/edgar/data/1959348/000119312525199222/d947320d8k.htm
DALN,0001413898,Dallasnews Corp,,ACQUISITION,2025-09-24,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Hearst Communications Inc,2025-09-24 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-15 06:51:56+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001413898-25-000077,https://www.sec.gov/Archives/edgar/data/1413898/000141389825000077/daln-20250914x8k.htm
BRFS,0001122491,Brf SA,,ACQUISITION,2025-09-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRRTY,Marfrig Global Foods SA,2025-09-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
SPTN,0000877422,Spartannash Co.,,ACQUISITION,2025-09-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,C&s Wholesale Grocers Inc,2025-09-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-29 16:34:34+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-085730,https://www.sec.gov/Archives/edgar/data/877422/000110465925085730/tm2524682d1_8k.htm
